"name","value","created_at"
circulating_supply,29595285868.044,2024-09-23 12:50:01.000
rank,34.0,2024-09-23 12:50:01.000
price_usd,0.09602,2024-09-23 13:00:07.000
volume_24h,48751851.2244,2024-09-23 13:00:07.000
market_cap_dominance,0.1281,2024-09-23 13:00:07.000
market_cap,2841847888.1489,2024-09-23 13:00:07.000
circulating_supply,29595285868.044,2024-09-23 13:00:07.000
rank,34.0,2024-09-23 13:00:07.000
price_usd,0.09603,2024-09-23 13:10:02.000
volume_24h,48332479.5723,2024-09-23 13:10:02.000
market_cap_dominance,0.128,2024-09-23 13:10:02.000
market_cap,2841896937.2278,2024-09-23 13:10:02.000
circulating_supply,29595285857.303,2024-09-23 13:10:02.000
rank,34.0,2024-09-23 13:10:02.000
price_usd,0.09591,2024-09-23 13:20:01.000
volume_24h,48376022.6292,2024-09-23 13:20:01.000
market_cap_dominance,0.1281,2024-09-23 13:20:01.000
market_cap,2838409211.2628,2024-09-23 13:20:01.000
circulating_supply,29595285857.303,2024-09-23 13:20:01.000
rank,34.0,2024-09-23 13:20:01.000
price_usd,0.09601,2024-09-23 13:30:03.000
volume_24h,48525900.7055,2024-09-23 13:30:03.000
market_cap_dominance,0.1281,2024-09-23 13:30:03.000
market_cap,2841568432.2135,2024-09-23 13:30:03.000
circulating_supply,29595285857.303,2024-09-23 13:30:03.000
rank,34.0,2024-09-23 13:30:03.000
price_usd,0.09598,2024-09-23 13:40:01.000
volume_24h,48590529.6545,2024-09-23 13:40:01.000
market_cap_dominance,0.1281,2024-09-23 13:40:01.000
market_cap,2840648597.9162,2024-09-23 13:40:01.000
circulating_supply,29595285850.01,2024-09-23 13:40:01.000
rank,34.0,2024-09-23 13:40:01.000
price_usd,0.09606,2024-09-23 13:50:01.000
volume_24h,48203457.0113,2024-09-23 13:50:01.000
market_cap_dominance,0.1281,2024-09-23 13:50:01.000
market_cap,2842916341.6479,2024-09-23 13:50:01.000
circulating_supply,29595285850.01,2024-09-23 13:50:01.000
rank,34.0,2024-09-23 13:50:01.000
price_usd,0.09604,2024-09-23 14:00:07.000
volume_24h,48154302.1566,2024-09-23 14:00:07.000
market_cap_dominance,0.1283,2024-09-23 14:00:07.000
market_cap,2842317841.149,2024-09-23 14:00:07.000
circulating_supply,29595285850.01,2024-09-23 14:00:07.000
rank,34.0,2024-09-23 14:00:07.000
price_usd,0.09609,2024-09-23 14:10:01.000
volume_24h,47863109.5158,2024-09-23 14:10:01.000
market_cap_dominance,0.1282,2024-09-23 14:10:01.000
market_cap,2843831814.9936,2024-09-23 14:10:01.000
circulating_supply,29595285844.313,2024-09-23 14:10:01.000
rank,34.0,2024-09-23 14:10:01.000
price_usd,0.09641,2024-09-23 14:20:00.000
volume_24h,48002176.1515,2024-09-23 14:20:00.000
market_cap_dominance,0.1281,2024-09-23 14:20:00.000
market_cap,2853136796.2697,2024-09-23 14:20:00.000
circulating_supply,29595285844.313,2024-09-23 14:20:00.000
rank,34.0,2024-09-23 14:20:00.000
price_usd,0.09645,2024-09-23 14:30:00.000
volume_24h,48273043.4909,2024-09-23 14:30:00.000
market_cap_dominance,0.1278,2024-09-23 14:30:00.000
market_cap,2854566856.7252,2024-09-23 14:30:00.000
circulating_supply,29595285844.313,2024-09-23 14:30:00.000
rank,34.0,2024-09-23 14:30:00.000
price_usd,0.09629,2024-09-23 14:40:02.000
volume_24h,48205090.075,2024-09-23 14:40:02.000
market_cap_dominance,0.1278,2024-09-23 14:40:02.000
market_cap,2849596986.0165,2024-09-23 14:40:02.000
circulating_supply,29595285824.595,2024-09-23 14:40:02.000
rank,34.0,2024-09-23 14:40:02.000
price_usd,0.09599,2024-09-23 14:50:01.000
volume_24h,48319007.2139,2024-09-23 14:50:01.000
market_cap_dominance,0.128,2024-09-23 14:50:01.000
market_cap,2840837487.3741,2024-09-23 14:50:01.000
circulating_supply,29595285824.595,2024-09-23 14:50:01.000
rank,34.0,2024-09-23 14:50:01.000
price_usd,0.09624,2024-09-23 15:00:22.000
volume_24h,48518963.2521,2024-09-23 15:00:22.000
market_cap_dominance,0.128,2024-09-23 15:00:22.000
market_cap,2848271009.3349,2024-09-23 15:00:22.000
circulating_supply,29595285824.595,2024-09-23 15:00:22.000
rank,34.0,2024-09-23 15:00:22.000
price_usd,0.09603,2024-09-23 15:10:01.000
volume_24h,48377929.2638,2024-09-23 15:10:01.000
market_cap_dominance,0.1281,2024-09-23 15:10:01.000
market_cap,2841919025.5073,2024-09-23 15:10:01.000
circulating_supply,29595285820.413,2024-09-23 15:10:01.000
rank,34.0,2024-09-23 15:10:01.000
price_usd,0.0961,2024-09-23 15:20:01.000
volume_24h,48391354.6591,2024-09-23 15:20:01.000
market_cap_dominance,0.128,2024-09-23 15:20:01.000
market_cap,2843966735.709,2024-09-23 15:20:01.000
circulating_supply,29595285820.413,2024-09-23 15:20:01.000
rank,34.0,2024-09-23 15:20:01.000
price_usd,0.09637,2024-09-23 15:30:02.000
volume_24h,48650718.386,2024-09-23 15:30:02.000
market_cap_dominance,0.1281,2024-09-23 15:30:02.000
market_cap,2852176798.4331,2024-09-23 15:30:02.000
circulating_supply,29595285820.413,2024-09-23 15:30:02.000
rank,34.0,2024-09-23 15:30:02.000
price_usd,0.09641,2024-09-23 15:40:01.000
volume_24h,48754871.8441,2024-09-23 15:40:01.000
market_cap_dominance,0.128,2024-09-23 15:40:01.000
market_cap,2853222965.2419,2024-09-23 15:40:01.000
circulating_supply,29595285776.642,2024-09-23 15:40:01.000
rank,35.0,2024-09-23 15:40:01.000
price_usd,0.09654,2024-09-23 15:50:02.000
volume_24h,48860670.5574,2024-09-23 15:50:02.000
market_cap_dominance,0.1279,2024-09-23 15:50:02.000
market_cap,2857033286.1546,2024-09-23 15:50:02.000
circulating_supply,29595285776.642,2024-09-23 15:50:02.000
rank,35.0,2024-09-23 15:50:02.000
price_usd,0.0965,2024-09-23 16:00:13.000
volume_24h,48871206.4772,2024-09-23 16:00:13.000
market_cap_dominance,0.1276,2024-09-23 16:00:13.000
market_cap,2855900458.2726,2024-09-23 16:00:13.000
circulating_supply,29595285776.642,2024-09-23 16:00:13.000
rank,35.0,2024-09-23 16:00:13.000
price_usd,0.09642,2024-09-23 16:10:03.000
volume_24h,48473127.028,2024-09-23 16:10:03.000
market_cap_dominance,0.1275,2024-09-23 16:10:03.000
market_cap,2853497095.3852,2024-09-23 16:10:03.000
circulating_supply,29595285773.483,2024-09-23 16:10:03.000
rank,35.0,2024-09-23 16:10:03.000
price_usd,0.09635,2024-09-23 16:20:02.000
volume_24h,48584659.1291,2024-09-23 16:20:02.000
market_cap_dominance,0.1277,2024-09-23 16:20:02.000
market_cap,2851372139.823,2024-09-23 16:20:02.000
circulating_supply,29595285773.483,2024-09-23 16:20:02.000
rank,35.0,2024-09-23 16:20:02.000
price_usd,0.09624,2024-09-23 16:30:01.000
volume_24h,48534681.279,2024-09-23 16:30:01.000
market_cap_dominance,0.1277,2024-09-23 16:30:01.000
market_cap,2848206940.7066,2024-09-23 16:30:01.000
circulating_supply,29595285773.483,2024-09-23 16:30:01.000
rank,35.0,2024-09-23 16:30:01.000
price_usd,0.09615,2024-09-23 16:40:01.000
volume_24h,48364353.1351,2024-09-23 16:40:01.000
market_cap_dominance,0.1277,2024-09-23 16:40:01.000
market_cap,2845619179.819,2024-09-23 16:40:01.000
circulating_supply,29595285749.716,2024-09-23 16:40:01.000
rank,35.0,2024-09-23 16:40:01.000
price_usd,0.09607,2024-09-23 16:50:01.000
volume_24h,48288277.712,2024-09-23 16:50:01.000
market_cap_dominance,0.1278,2024-09-23 16:50:01.000
market_cap,2843269875.7218,2024-09-23 16:50:01.000
circulating_supply,29595285749.716,2024-09-23 16:50:01.000
rank,35.0,2024-09-23 16:50:01.000
price_usd,0.09613,2024-09-23 17:00:08.000
volume_24h,48376693.8288,2024-09-23 17:00:08.000
market_cap_dominance,0.128,2024-09-23 17:00:08.000
market_cap,2845089994.8926,2024-09-23 17:00:08.000
circulating_supply,29595285749.716,2024-09-23 17:00:08.000
rank,35.0,2024-09-23 17:00:08.000
price_usd,0.09615,2024-09-23 17:10:00.000
volume_24h,48312052.2835,2024-09-23 17:10:00.000
market_cap_dominance,0.128,2024-09-23 17:10:00.000
market_cap,2845724763.9754,2024-09-23 17:10:00.000
circulating_supply,29595285726.943,2024-09-23 17:10:00.000
rank,35.0,2024-09-23 17:10:00.000
price_usd,0.09617,2024-09-23 17:20:04.000
volume_24h,48256247.9472,2024-09-23 17:20:04.000
market_cap_dominance,0.128,2024-09-23 17:20:04.000
market_cap,2846323728.6737,2024-09-23 17:20:04.000
circulating_supply,29595285726.943,2024-09-23 17:20:04.000
rank,35.0,2024-09-23 17:20:04.000
price_usd,0.09617,2024-09-23 17:30:03.000
volume_24h,48269696.4243,2024-09-23 17:30:03.000
market_cap_dominance,0.1281,2024-09-23 17:30:03.000
market_cap,2846035937.3356,2024-09-23 17:30:03.000
circulating_supply,29595285726.943,2024-09-23 17:30:03.000
rank,35.0,2024-09-23 17:30:03.000
price_usd,0.09636,2024-09-23 17:40:01.000
volume_24h,48332620.7936,2024-09-23 17:40:01.000
market_cap_dominance,0.1281,2024-09-23 17:40:01.000
market_cap,2851949383.9232,2024-09-23 17:40:01.000
circulating_supply,29595285703.923,2024-09-23 17:40:01.000
rank,35.0,2024-09-23 17:40:01.000
price_usd,0.09638,2024-09-23 17:50:01.000
volume_24h,48433788.462,2024-09-23 17:50:01.000
market_cap_dominance,0.1283,2024-09-23 17:50:01.000
market_cap,2852424764.2509,2024-09-23 17:50:01.000
circulating_supply,29595285703.923,2024-09-23 17:50:01.000
rank,35.0,2024-09-23 17:50:01.000
price_usd,0.09647,2024-09-23 18:00:11.000
volume_24h,48480253.6146,2024-09-23 18:00:11.000
market_cap_dominance,0.1282,2024-09-23 18:00:11.000
market_cap,2854994578.7928,2024-09-23 18:00:11.000
circulating_supply,29595285703.923,2024-09-23 18:00:11.000
rank,35.0,2024-09-23 18:00:11.000
price_usd,0.09646,2024-09-23 18:10:01.000
volume_24h,48459525.0085,2024-09-23 18:10:01.000
market_cap_dominance,0.1282,2024-09-23 18:10:01.000
market_cap,2854628763.6111,2024-09-23 18:10:01.000
circulating_supply,29595285674.883,2024-09-23 18:10:01.000
rank,35.0,2024-09-23 18:10:01.000
price_usd,0.09655,2024-09-23 18:20:01.000
volume_24h,48276116.1756,2024-09-23 18:20:01.000
market_cap_dominance,0.1281,2024-09-23 18:20:01.000
market_cap,2857375686.4207,2024-09-23 18:20:01.000
circulating_supply,29595285674.883,2024-09-23 18:20:01.000
rank,35.0,2024-09-23 18:20:01.000
price_usd,0.09655,2024-09-23 18:30:01.000
volume_24h,48263066.2041,2024-09-23 18:30:01.000
market_cap_dominance,0.1281,2024-09-23 18:30:01.000
market_cap,2857411215.2081,2024-09-23 18:30:01.000
circulating_supply,29595285674.883,2024-09-23 18:30:01.000
rank,35.0,2024-09-23 18:30:01.000
price_usd,0.09657,2024-09-23 18:40:06.000
volume_24h,48328150.2431,2024-09-23 18:40:06.000
market_cap_dominance,0.1281,2024-09-23 18:40:06.000
market_cap,2858144699.6303,2024-09-23 18:40:06.000
circulating_supply,29595285661.977,2024-09-23 18:40:06.000
rank,35.0,2024-09-23 18:40:06.000
price_usd,0.09665,2024-09-23 18:50:01.000
volume_24h,48312205.2125,2024-09-23 18:50:02.000
market_cap_dominance,0.128,2024-09-23 18:50:02.000
market_cap,2860497682.063,2024-09-23 18:50:02.000
circulating_supply,29595285661.977,2024-09-23 18:50:02.000
rank,35.0,2024-09-23 18:50:02.000
price_usd,0.09675,2024-09-23 19:00:26.000
volume_24h,48493107.3454,2024-09-23 19:00:26.000
market_cap_dominance,0.1282,2024-09-23 19:00:26.000
market_cap,2863481312.5284,2024-09-23 19:00:26.000
circulating_supply,29595285661.977,2024-09-23 19:00:26.000
rank,35.0,2024-09-23 19:00:26.000
price_usd,0.09658,2024-09-23 19:10:00.000
volume_24h,48405411.578,2024-09-23 19:10:01.000
market_cap_dominance,0.1281,2024-09-23 19:10:01.000
market_cap,2858454017.6348,2024-09-23 19:10:01.000
circulating_supply,29595285646.404,2024-09-23 19:10:01.000
rank,35.0,2024-09-23 19:10:01.000
price_usd,0.09655,2024-09-23 19:20:00.000
volume_24h,48391040.6899,2024-09-23 19:20:00.000
market_cap_dominance,0.128,2024-09-23 19:20:00.000
market_cap,2857378049.2564,2024-09-23 19:20:00.000
circulating_supply,29595285646.404,2024-09-23 19:20:00.000
rank,35.0,2024-09-23 19:20:00.000
price_usd,0.09665,2024-09-23 19:30:02.000
volume_24h,48491771.1667,2024-09-23 19:30:02.000
market_cap_dominance,0.1281,2024-09-23 19:30:02.000
market_cap,2860361628.6495,2024-09-23 19:30:02.000
circulating_supply,29595285646.404,2024-09-23 19:30:02.000
rank,35.0,2024-09-23 19:30:02.000
price_usd,0.0965,2024-09-23 19:40:04.000
volume_24h,48575282.5327,2024-09-23 19:40:04.000
market_cap_dominance,0.128,2024-09-23 19:40:04.000
market_cap,2856003987.0182,2024-09-23 19:40:04.000
circulating_supply,29595285542.502,2024-09-23 19:40:04.000
rank,35.0,2024-09-23 19:40:04.000
price_usd,0.09647,2024-09-23 19:50:01.000
volume_24h,48597091.1661,2024-09-23 19:50:01.000
market_cap_dominance,0.128,2024-09-23 19:50:01.000
market_cap,2854972305.7274,2024-09-23 19:50:01.000
circulating_supply,29595285542.502,2024-09-23 19:50:01.000
rank,35.0,2024-09-23 19:50:01.000
price_usd,0.0965,2024-09-23 20:00:07.000
volume_24h,48698083.6628,2024-09-23 20:00:07.000
market_cap_dominance,0.1281,2024-09-23 20:00:07.000
market_cap,2855909846.8197,2024-09-23 20:00:07.000
circulating_supply,29595285542.502,2024-09-23 20:00:07.000
rank,35.0,2024-09-23 20:00:07.000
price_usd,0.09638,2024-09-23 20:10:01.000
volume_24h,48405743.5692,2024-09-23 20:10:01.000
market_cap_dominance,0.1281,2024-09-23 20:10:01.000
market_cap,2852537730.0472,2024-09-23 20:10:01.000
circulating_supply,29595285525.2,2024-09-23 20:10:01.000
rank,35.0,2024-09-23 20:10:01.000
price_usd,0.09638,2024-09-23 20:20:01.000
volume_24h,48305021.068,2024-09-23 20:20:01.000
market_cap_dominance,0.1279,2024-09-23 20:20:01.000
market_cap,2852505516.63,2024-09-23 20:20:01.000
circulating_supply,29595285525.2,2024-09-23 20:20:01.000
rank,35.0,2024-09-23 20:20:01.000
price_usd,0.09643,2024-09-23 20:30:01.000
volume_24h,48358726.4194,2024-09-23 20:30:01.000
market_cap_dominance,0.128,2024-09-23 20:30:01.000
market_cap,2853781195.8101,2024-09-23 20:30:01.000
circulating_supply,29595285525.2,2024-09-23 20:30:01.000
rank,35.0,2024-09-23 20:30:01.000
price_usd,0.09629,2024-09-23 20:40:01.000
volume_24h,48557201.5373,2024-09-23 20:40:01.000
market_cap_dominance,0.128,2024-09-23 20:40:01.000
market_cap,2849845803.9164,2024-09-23 20:40:01.000
circulating_supply,29595285509.9,2024-09-23 20:40:01.000
rank,35.0,2024-09-23 20:40:01.000
price_usd,0.09624,2024-09-23 20:50:01.000
volume_24h,48558023.8325,2024-09-23 20:50:01.000
market_cap_dominance,0.1278,2024-09-23 20:50:01.000
market_cap,2848390155.7166,2024-09-23 20:50:01.000
circulating_supply,29595285509.9,2024-09-23 20:50:01.000
rank,35.0,2024-09-23 20:50:01.000
price_usd,0.09631,2024-09-23 21:00:07.000
volume_24h,48610322.7575,2024-09-23 21:00:07.000
market_cap_dominance,0.1278,2024-09-23 21:00:07.000
market_cap,2850416685.3913,2024-09-23 21:00:07.000
circulating_supply,29595285509.9,2024-09-23 21:00:07.000
rank,35.0,2024-09-23 21:00:07.000
price_usd,0.09626,2024-09-23 21:10:01.000
volume_24h,48483369.7675,2024-09-23 21:10:01.000
market_cap_dominance,0.1279,2024-09-23 21:10:01.000
market_cap,2848694313.6777,2024-09-23 21:10:01.000
circulating_supply,29595285492.276,2024-09-23 21:10:01.000
rank,35.0,2024-09-23 21:10:01.000
price_usd,0.09622,2024-09-23 21:20:01.000
volume_24h,48501498.1294,2024-09-23 21:20:01.000
market_cap_dominance,0.1279,2024-09-23 21:20:01.000
market_cap,2847519871.5889,2024-09-23 21:20:01.000
circulating_supply,29595285492.276,2024-09-23 21:20:01.000
rank,35.0,2024-09-23 21:20:01.000
price_usd,0.09618,2024-09-23 21:30:02.000
volume_24h,49005190.8521,2024-09-23 21:30:02.000
market_cap_dominance,0.1278,2024-09-23 21:30:02.000
market_cap,2846618208.9413,2024-09-23 21:30:02.000
circulating_supply,29595285492.276,2024-09-23 21:30:02.000
rank,35.0,2024-09-23 21:30:02.000
price_usd,0.09619,2024-09-23 21:40:01.000
volume_24h,49253755.5537,2024-09-23 21:40:01.000
market_cap_dominance,0.1277,2024-09-23 21:40:01.000
market_cap,2846702850.0968,2024-09-23 21:40:01.000
circulating_supply,29595285436.59,2024-09-23 21:40:01.000
rank,35.0,2024-09-23 21:40:01.000
price_usd,0.09617,2024-09-23 21:50:01.000
volume_24h,49348729.7091,2024-09-23 21:50:01.000
market_cap_dominance,0.128,2024-09-23 21:50:01.000
market_cap,2846214218.1771,2024-09-23 21:50:01.000
circulating_supply,29595285436.59,2024-09-23 21:50:01.000
rank,34.0,2024-09-23 21:50:01.000
price_usd,0.09632,2024-09-23 22:00:15.000
volume_24h,49433461.7468,2024-09-23 22:00:15.000
market_cap_dominance,0.128,2024-09-23 22:00:15.000
market_cap,2850645173.8851,2024-09-23 22:00:15.000
circulating_supply,29595285436.59,2024-09-23 22:00:15.000
rank,34.0,2024-09-23 22:00:15.000
price_usd,0.09621,2024-09-23 22:10:05.000
volume_24h,47672178.8349,2024-09-23 22:10:05.000
market_cap_dominance,0.128,2024-09-23 22:10:05.000
market_cap,2847469644.9357,2024-09-23 22:10:05.000
circulating_supply,29595285416.862,2024-09-23 22:10:05.000
rank,34.0,2024-09-23 22:10:05.000
price_usd,0.0962,2024-09-23 22:20:01.000
volume_24h,47433857.5346,2024-09-23 22:20:01.000
market_cap_dominance,0.128,2024-09-23 22:20:01.000
market_cap,2846975086.0283,2024-09-23 22:20:01.000
circulating_supply,29595285416.862,2024-09-23 22:20:01.000
rank,34.0,2024-09-23 22:20:01.000
price_usd,0.09618,2024-09-23 22:30:04.000
volume_24h,47207118.7016,2024-09-23 22:30:04.000
market_cap_dominance,0.1279,2024-09-23 22:30:04.000
market_cap,2846515160.4678,2024-09-23 22:30:04.000
circulating_supply,29595285416.862,2024-09-23 22:30:04.000
rank,34.0,2024-09-23 22:30:04.000
price_usd,0.09621,2024-09-23 22:40:02.000
volume_24h,46937720.2531,2024-09-23 22:40:02.000
market_cap_dominance,0.1279,2024-09-23 22:40:02.000
market_cap,2847274611.2907,2024-09-23 22:40:02.000
circulating_supply,29595285389.497,2024-09-23 22:40:02.000
rank,34.0,2024-09-23 22:40:02.000
price_usd,0.09617,2024-09-23 22:50:01.000
volume_24h,46579968.5166,2024-09-23 22:50:01.000
market_cap_dominance,0.128,2024-09-23 22:50:01.000
market_cap,2846260683.7454,2024-09-23 22:50:01.000
circulating_supply,29595285389.497,2024-09-23 22:50:01.000
rank,34.0,2024-09-23 22:50:01.000
price_usd,0.09612,2024-09-23 23:00:24.000
volume_24h,46455974.9789,2024-09-23 23:00:24.000
market_cap_dominance,0.1279,2024-09-23 23:00:24.000
market_cap,2844834408.0576,2024-09-23 23:00:24.000
circulating_supply,29595285389.497,2024-09-23 23:00:24.000
rank,34.0,2024-09-23 23:00:24.000
price_usd,0.09611,2024-09-23 23:10:01.000
volume_24h,45982944.3395,2024-09-23 23:10:01.000
market_cap_dominance,0.1279,2024-09-23 23:10:01.000
market_cap,2844460093.1267,2024-09-23 23:10:01.000
circulating_supply,29595285379.604,2024-09-23 23:10:01.000
rank,35.0,2024-09-23 23:10:01.000
price_usd,0.09619,2024-09-23 23:20:01.000
volume_24h,45842531.6027,2024-09-23 23:20:01.000
market_cap_dominance,0.1278,2024-09-23 23:20:01.000
market_cap,2846869458.8654,2024-09-23 23:20:01.000
circulating_supply,29595285379.604,2024-09-23 23:20:01.000
rank,34.0,2024-09-23 23:20:01.000
price_usd,0.09611,2024-09-23 23:30:02.000
volume_24h,45911639.4898,2024-09-23 23:30:02.000
market_cap_dominance,0.128,2024-09-23 23:30:02.000
market_cap,2844415254.576,2024-09-23 23:30:02.000
circulating_supply,29595285379.604,2024-09-23 23:30:02.000
rank,34.0,2024-09-23 23:30:02.000
price_usd,0.09619,2024-09-23 23:40:00.000
volume_24h,45917361.0378,2024-09-23 23:40:00.000
market_cap_dominance,0.128,2024-09-23 23:40:00.000
market_cap,2846629024.2478,2024-09-23 23:40:00.000
circulating_supply,29595285356.072,2024-09-23 23:40:00.000
rank,34.0,2024-09-23 23:40:00.000
price_usd,0.09625,2024-09-23 23:50:01.000
volume_24h,45862133.2949,2024-09-23 23:50:02.000
market_cap_dominance,0.1279,2024-09-23 23:50:02.000
market_cap,2848476380.6548,2024-09-23 23:50:02.000
circulating_supply,29595285356.072,2024-09-23 23:50:02.000
rank,34.0,2024-09-23 23:50:02.000
price_usd,0.09633,2024-09-24 00:00:17.000
volume_24h,45876457.75,2024-09-24 00:00:17.000
market_cap_dominance,0.1281,2024-09-24 00:00:17.000
market_cap,2850969114.0579,2024-09-24 00:00:17.000
circulating_supply,29595285356.072,2024-09-24 00:00:17.000
rank,34.0,2024-09-24 00:00:17.000
price_usd,0.09634,2024-09-24 00:10:01.000
volume_24h,45104467.5619,2024-09-24 00:10:01.000
market_cap_dominance,0.1281,2024-09-24 00:10:01.000
market_cap,2851182845.1019,2024-09-24 00:10:01.000
circulating_supply,29595285347.372,2024-09-24 00:10:01.000
rank,34.0,2024-09-24 00:10:01.000
price_usd,0.09632,2024-09-24 00:20:01.000
volume_24h,44765927.0195,2024-09-24 00:20:01.000
market_cap_dominance,0.1282,2024-09-24 00:20:01.000
market_cap,2850496319.5464,2024-09-24 00:20:01.000
circulating_supply,29595285347.372,2024-09-24 00:20:01.000
rank,34.0,2024-09-24 00:20:01.000
price_usd,0.09643,2024-09-24 00:30:01.000
volume_24h,44358470.3182,2024-09-24 00:30:01.000
market_cap_dominance,0.1283,2024-09-24 00:30:01.000
market_cap,2853869041.2836,2024-09-24 00:30:01.000
circulating_supply,29595285347.372,2024-09-24 00:30:01.000
rank,35.0,2024-09-24 00:30:01.000
price_usd,0.09649,2024-09-24 00:40:01.000
